date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-01-05 00:00:00,13.2,10.6,17,4.7,,170,19.3,,1005.6,
2022-01-06 00:00:00,9.6,5.9,13,0.9,,163,11.7,,1008.5,
2022-01-07 00:00:00,7.4,2,14,0.6,,3,8.8,,1014.3,
2022-01-08 00:00:00,4.8,1,11,0,,14,8.9,,1012.6,
2022-01-09 00:00:00,3.7,1,8,2.9,,28,11,,1003.8,
2022-01-10 00:00:00,6.3,3.4,11,0.2,,8,26.2,,1002.2,
2022-01-11 00:00:00,7.8,5.1,11,0,,9,28.8,,1012.9,
2022-01-12 00:00:00,7,3.1,13,1.7,,13,26.3,,1021.3,
2022-01-13 00:00:00,5.9,1.5,13,0,,17,14,,1030.1,
2022-01-14 00:00:00,4.2,-2,13,0,,19,6,,1030.4,
2022-01-15 00:00:00,6.4,-2,15,0,,21,4.8,,1024.6,
2022-01-16 00:00:00,6.2,-1,15,0,,3,4.9,,1025,
2022-01-17 00:00:00,5.7,0,14,0,,16,8.2,,1026,
2022-01-18 00:00:00,5.7,-1,15,0,,24,5.8,,1030.2,
2022-01-19 00:00:00,5.7,-1,14,0,,40,8,,1030.4,
2022-01-20 00:00:00,8.8,6.3,12,4,,164,8.4,,1021.7,
2022-01-21 00:00:00,7,3.3,12,0,,16,9.2,,1019.6,
2022-01-22 00:00:00,4.9,0.1,12,0,,7,8.2,,1025.9,
2022-01-23 00:00:00,4.7,-1,14,0,,10,6.5,,1028.9,
2022-01-24 00:00:00,5.3,-2,14,0,,21,11,,1028.6,
2022-01-25 00:00:00,4.2,-1,12,0,,45,5.9,,1031.5,
2022-01-26 00:00:00,4.7,-3,12,0,,34,4.4,,1029.2,
2022-01-27 00:00:00,6.3,0,14,0,,29,6.2,,1027.6,
2022-01-28 00:00:00,7.3,3.2,14,0,,18,8.2,,1025.7,
2022-01-29 00:00:00,6.4,1.5,14,0,,354,9.5,,1028.7,
2022-01-30 00:00:00,5.8,-2,14,0,,57,5,,1022.8,
2022-01-31 00:00:00,5.2,1.3,10,1.7,,41,8.5,,1011.1,
2022-02-01 00:00:00,8.4,3.8,14,0,,2,24,,1008.7,
2022-02-02 00:00:00,6.5,-3,17,0,,12,8.7,,1013.2,
2022-02-03 00:00:00,7.5,0,16,0,,73,9,,1022.2,
2022-02-04 00:00:00,10.6,6.5,14,0.6,,133,11.7,,1019.2,
2022-02-05 00:00:00,11,7.9,16,1.9,,35,6.3,,1018.2,
2022-02-06 00:00:00,8.7,3,17,0.1,,347,7.8,,1022,
2022-02-07 00:00:00,11,5.2,17,0.7,,86,16.5,,1015.7,
2022-02-08 00:00:00,6.9,-1,15,0,,9,9.4,,1029.7,
2022-02-09 00:00:00,7.9,-1,18,0,,19,6.4,,1032.3,
2022-02-10 00:00:00,7.9,-1,18,0,,53,5.4,,1028.9,
2022-02-11 00:00:00,7.3,2,16,0,,9,5.5,,1024.7,
2022-02-12 00:00:00,8.3,1,17,0.1,,0,7.2,,1024.3,
2022-02-13 00:00:00,9.4,3.9,16,3.4,,43,9.6,,1024.8,
2022-02-14 00:00:00,10.6,7.5,15,5.5,,155,12,,1019.9,
2022-02-15 00:00:00,11.2,8.2,14,6.9,,198,16.7,,1015,
2022-02-16 00:00:00,8.9,5,14,1.3,,18,6.6,,1016.1,
2022-02-17 00:00:00,8.3,2,16,0,,73,6.7,,1015.7,
2022-02-18 00:00:00,10.7,5.8,16,0,,91,8.3,,1017.7,
2022-02-19 00:00:00,11.8,5,16,0,,146,10,,1017.6,
2022-02-20 00:00:00,12.7,8.7,17,0.7,,192,5.7,,1018.3,
2022-02-21 00:00:00,11.5,7.9,16,4.6,,200,12.2,,1011.6,
2022-02-22 00:00:00,10.2,6,17,0,,354,20.7,,1012.9,
2022-02-23 00:00:00,10.3,3,20,0,,22,7.7,,1022.9,
2022-02-24 00:00:00,9.2,2,18,0,,59,7.8,,1023.8,
2022-02-25 00:00:00,9,3,16,0.7,,135,7.1,,1018.9,
2022-02-26 00:00:00,7.2,4.7,10,8.4,,7,22.6,,1015.1,
2022-02-27 00:00:00,7.3,4.7,12,0,,4,26.9,,1018,
2022-02-28 00:00:00,7.8,3.2,15,0,,11,15.4,,1022.2,
2022-03-01 00:00:00,5.7,1.8,11,0,,6,23.1,,1024.5,
2022-03-02 00:00:00,5.7,-1,13,0,,347,8.7,,1022.7,
2022-03-03 00:00:00,6,0,14,0,,353,6.7,,1017.7,
2022-03-04 00:00:00,6.2,0,14,0.5,,1,6.8,,1012.4,
2022-03-05 00:00:00,6.7,1.4,13,0,,14,18.6,,1010.2,
2022-03-06 00:00:00,6.1,1.3,13,0.2,,3,13.3,,1012.5,
2022-03-07 00:00:00,5.5,0.2,12,0,,15,11,,1014.6,
2022-03-08 00:00:00,4.8,0.6,10,0,,11,18.3,,1017.7,
2022-03-09 00:00:00,6.4,0,14,0,,5,13.2,,1021.8,
2022-03-10 00:00:00,7.9,0.7,17,0,,358,8.3,,1023.7,
2022-03-11 00:00:00,7.6,2,15,0,,31,8.1,,1024.4,
2022-03-12 00:00:00,8.7,5.1,14,0,,74,7.5,,1024.7,
2022-03-13 00:00:00,7.9,2,16,0,,91,9,,1025,
2022-03-14 00:00:00,9.7,3,18,0,,44,7,,1030.6,
2022-03-15 00:00:00,10,3.8,17,0,,116,9.4,,1033.9,
2022-03-16 00:00:00,10.7,5,18,0,,73,6.5,,1026.8,
2022-03-17 00:00:00,12.5,6.6,20,0,,3,6.8,,1022.1,
2022-03-18 00:00:00,12.7,8.3,18,0,,23,8.4,,1025.1,
2022-03-19 00:00:00,12.6,9.8,17,1.1,,1,6.6,,1027.9,
2022-03-20 00:00:00,9.8,4,16,1.7,,15,8.4,,1031.4,
2022-03-21 00:00:00,8.8,2.7,16,1.7,,322,8.2,,1032.3,
2022-03-22 00:00:00,8.6,1.5,17,0,,5,7.9,,1031.4,
2022-03-23 00:00:00,10.2,2.7,20,0,,349,8.7,,1028.3,
2022-03-24 00:00:00,11,4,20,0,,297,7.5,,1027.1,
2022-03-25 00:00:00,11.3,4,21,0,,328,6.9,,1026,
2022-03-26 00:00:00,11.9,4,21,0,,357,7,,1025.1,
2022-03-27 00:00:00,14.7,9.3,22,0.2,,359,7.5,,1024,
2022-03-28 00:00:00,13.2,8.5,20,0,,348,7.4,,1023.3,
2022-03-29 00:00:00,12.3,5,20,0,,77,6.7,,1016.7,
2022-03-30 00:00:00,11.8,9,14,26.4,,132,12.2,,1005,
2022-03-31 00:00:00,14.2,11.7,17,20.7,,174,16.4,,994,
2022-04-01 00:00:00,12.3,9.5,15,2.7,,213,17,,997.4,
2022-04-02 00:00:00,8.6,5.7,12,12.7,,218,17.9,,1003.5,
2022-04-03 00:00:00,7.9,3,13,2,,51,6.8,,1012.4,
2022-04-04 00:00:00,9.1,4.9,15,0.1,,356,6.6,,1016.6,
2022-04-05 00:00:00,10.2,3,19,0,,347,7.8,,1013.3,
2022-04-06 00:00:00,9.2,4,15,1.7,,12,6.6,,1010.8,
2022-04-07 00:00:00,12,6.4,17,5.5,,300,6.9,,1008.9,
2022-04-08 00:00:00,13.9,9.9,18,0,,176,12.8,,1011.7,
2022-04-09 00:00:00,13.7,10,17,0.2,,193,16.3,,1007.4,
2022-04-10 00:00:00,11.2,6.5,16,0,,352,20.1,,1014.7,
2022-04-11 00:00:00,10.1,3.4,18,0,,336,8.5,,1022.8,
2022-04-12 00:00:00,11.1,4.1,19,0,,320,7.4,,1020.8,
2022-04-13 00:00:00,13.7,7,22,0,,327,6.7,,1016.8,
2022-04-14 00:00:00,15.3,8.1,25,0,,13,6.6,,1016.8,
2022-04-15 00:00:00,16,9,24,0,,325,7.2,,1017,
2022-04-16 00:00:00,16.8,10,25,0,,5,8.9,,1012.9,
2022-04-17 00:00:00,14.1,10.1,18,0,,12,24.8,,1011,
2022-04-18 00:00:00,13,6.6,20,0,,356,18.2,,1011.7,
2022-04-19 00:00:00,12.7,6.1,19,0,,258,10.5,,1012.8,
2022-04-20 00:00:00,14.2,8.2,21,0.5,,189,7.9,,1011.3,
2022-04-21 00:00:00,15.9,12.4,20,8.1,,37,8.4,,1003.4,
2022-04-22 00:00:00,14.2,11.4,18,10.4,,199,11.8,,1000.8,
2022-04-23 00:00:00,15.3,8.6,21,0,,152,10.4,,1009.3,
2022-04-24 00:00:00,15.8,12.9,20,9.4,,190,15.7,,1009.4,
2022-04-25 00:00:00,15.2,10.7,20,1.3,,179,9.3,,1012.5,
2022-04-26 00:00:00,15,9.6,21,0,,332,7.1,,1015.8,
2022-04-27 00:00:00,15.7,8.6,23,0,,357,7.3,,1016.6,
2022-04-28 00:00:00,17.3,10.6,24,0,,352,10.5,,1017.4,
2022-04-29 00:00:00,16.8,9.9,24,0,,5,11.4,,1018.5,
2022-04-30 00:00:00,16.2,9.7,23,0,,291,8.6,,1017.8,
2022-05-01 00:00:00,13.9,9.8,21,2.3,,12,4.3,,1015.3,
2022-05-02 00:00:00,15.1,8.7,22,0.1,,14,8.8,,1012.4,
2022-05-03 00:00:00,15.8,9.4,23,0.3,,317,7,,1013.7,
2022-05-04 00:00:00,15.9,10.6,23,0,,203,5.7,,1017.8,
2022-05-05 00:00:00,14.7,10.2,19,0.6,,30,7.7,,1017.2,
2022-05-06 00:00:00,17.2,14.2,23,3.7,,31,9.3,,1011.6,
2022-05-07 00:00:00,16.7,12.3,22,15.7,,33,8.7,,1012,
2022-05-08 00:00:00,17.4,12.8,23,5.8,,34,11.2,,1014.6,
2022-05-09 00:00:00,17.4,10.9,23,3.8,,350,8.4,,1019.3,
2022-05-10 00:00:00,18.6,10.9,26,0,,345,8.1,,1020.4,
2022-05-11 00:00:00,19.2,12.7,26,0.4,,251,8.2,,1020.7,
2022-05-12 00:00:00,20,12.9,27,0,,289,7.6,,1022.2,
2022-05-13 00:00:00,20.1,13,28,0,,282,7,,1020.4,
2022-05-14 00:00:00,20.2,13.2,28,0,,301,7.4,,1018.7,
2022-05-15 00:00:00,19.5,13.6,26,0,,234,6.8,,1018.8,
2022-05-16 00:00:00,20.6,13.6,28,0,,267,6.7,,1019.6,
2022-05-17 00:00:00,21.6,14.5,29,0,,305,7.8,,1018,
2022-05-18 00:00:00,22.6,15.8,31,0,,316,7,,1018,
2022-05-19 00:00:00,21.8,15.3,29,0,,341,9.8,,1023.9,
2022-05-20 00:00:00,21.4,14.6,28,0,,295,8.4,,1026.5,
2022-05-21 00:00:00,21,14,28,0,,278,6.6,,1021.1,
2022-05-22 00:00:00,21.5,15.4,29,0,,230,7.4,,1014.5,
2022-05-23 00:00:00,21.9,15,28,0,,184,7,,1010.9,
2022-05-24 00:00:00,23.6,18.6,29,0,,169,13.4,,1008.9,
2022-05-25 00:00:00,23.4,17.2,30,0,,173,7.1,,1012.3,
2022-05-26 00:00:00,,,,,,,,,,
2022-05-27 00:00:00,27.4,21.5,34,0.9,,29,7.7,,1013.7,
2022-05-28 00:00:00,25,18.9,33,0.4,,296,7.6,,1006.6,
2022-05-29 00:00:00,22.8,18.4,27,0,,200,9.4,,1003.8,
2022-05-30 00:00:00,23.5,18,29,0,,171,11.2,,1008.9,
2022-05-31 00:00:00,23.8,19.7,30,0,,188,10.4,,1012.9,
2022-06-01 00:00:00,23.5,17,31,0,,236,6.9,,1015.4,
2022-06-02 00:00:00,25,18.1,36,0,,293,6.8,,1016.2,
2022-06-03 00:00:00,26,19.1,33,0,,329,7.5,,1016.9,
2022-06-04 00:00:00,26.7,20.2,34,0,,235,6.3,,1017.5,
2022-06-05 00:00:00,25.9,21,33,0,,145,9,,1016.8,
2022-06-06 00:00:00,27.2,19.8,35,0,,325,8.5,,1014.4,
2022-06-07 00:00:00,26,19.3,33,0,,266,8.2,,1011.7,
2022-06-08 00:00:00,24.5,19.1,31,0.4,,260,9.1,,1008.9,
2022-06-09 00:00:00,21.1,19,25,8.9,,257,9,,1005.6,
2022-06-10 00:00:00,23.3,18.6,28,0,,5,24.1,,1009.2,
2022-06-11 00:00:00,25.9,18.5,33,0,,9,15.7,,1014.7,
2022-06-12 00:00:00,26.4,18.4,34,0,,9,13.9,,1016.4,
2022-06-13 00:00:00,24.9,17,32,0,,289,9.6,,1015,
2022-06-14 00:00:00,24.9,18.7,32.2,0,,217,7.1,,1015.4,
2022-06-15 00:00:00,25.2,18.7,32,0,,219,7.8,,1017.5,
2022-06-16 00:00:00,26.1,19.4,34,0,,249,8.3,,1017,
2022-06-17 00:00:00,25.8,19.8,34,0,,265,7.9,,1017.2,
2022-06-18 00:00:00,26.9,19.9,34,0,,31,12.1,,1017.1,
2022-06-19 00:00:00,25.5,18.8,32,0,,110,8.4,,1015.8,
2022-06-20 00:00:00,25.3,18.6,32,0,,316,8.9,,1015.2,
2022-06-21 00:00:00,25.5,18.8,34,0,,163,7,,1015.1,
2022-06-22 00:00:00,26.6,19.7,34,0,,172,8.4,,1013.1,
2022-06-23 00:00:00,26.3,21,33,0,,200,7.5,,1014.1,
2022-06-24 00:00:00,26.3,21.5,32,0,,197,7.5,,1013.8,
2022-06-25 00:00:00,25.8,21,33,2.2,,222,8.4,,1014.5,
2022-06-26 00:00:00,28.6,20.7,36.5,0,,120,9.9,,1013.9,
2022-06-27 00:00:00,30.6,21.8,40,0,,130,10.7,,1014,
2022-06-28 00:00:00,29.6,24.4,39,0,,167,12.1,,1013.1,
2022-06-29 00:00:00,27.2,21.7,33,0.1,,245,9.3,,1012.1,
2022-06-30 00:00:00,27.8,21.3,34,0,,264,7.2,,1011.9,
2022-07-01 00:00:00,27.2,20.5,35,0,,286,8.6,,1013.6,
2022-07-02 00:00:00,28.4,19.9,36,0,,298,8.3,,1015.4,
2022-07-03 00:00:00,30.1,22.3,38,0,,256,8.3,,1015.1,
2022-07-04 00:00:00,30.4,23.6,38,0,,243,9.4,,1014,
2022-07-05 00:00:00,29.2,22.6,36,0,,228,8.4,,1013.8,
2022-07-06 00:00:00,29,22.4,36,0,,205,9.2,,1013.9,
2022-07-07 00:00:00,27.7,22.4,34,1.5,,207,8.9,,1013.7,
2022-07-08 00:00:00,25.4,19.6,31,3.9,,6,19.4,,1015,
2022-07-09 00:00:00,26,18.9,33,0,,4,18.9,,1017,
2022-07-10 00:00:00,24.8,18,31,0,,325,12.4,,1015.2,
2022-07-11 00:00:00,25.7,19.6,33,0,,258,8.9,,1016.6,
2022-07-12 00:00:00,26.2,20.5,33,0,,243,8.8,,1019.1,
2022-07-13 00:00:00,26.4,20.7,32,0,,215,9.3,,1020,
2022-07-14 00:00:00,26.2,19.6,33,0,,228,8.4,,1018.9,
2022-07-15 00:00:00,27.6,20.6,35,0,,255,8.9,,1014.3,
2022-07-16 00:00:00,28.1,20.9,35,0,,266,7.8,,1015.4,
2022-07-17 00:00:00,28.7,21.3,36,0,,285,8.1,,1017.3,
2022-07-18 00:00:00,29.6,23.1,37,0,,277,8.1,,1017.8,
2022-07-19 00:00:00,28.9,23.1,36,0,,238,8.3,,1017,
2022-07-20 00:00:00,28.7,22.8,35,0,,243,7.9,,1017,
2022-07-21 00:00:00,29,22.6,36,0,,233,9.4,,1016.2,
2022-07-22 00:00:00,29.9,23.6,37,0.3,,242,8.9,,1015.5,
2022-07-23 00:00:00,29.2,23.5,36,0,,236,8.4,,1016.3,
2022-07-24 00:00:00,28.7,23.7,35,0,,208,7.7,,1015.8,
2022-07-25 00:00:00,29.3,22.9,36,0,,223,8.9,,1013.4,
2022-07-26 00:00:00,28.9,23.2,35,0,,211,8.2,,1010.5,
2022-07-27 00:00:00,28.9,24.3,33,0.2,,181,10,,1009,
2022-07-28 00:00:00,28.1,23,34,0.2,,184,9.1,,1011.2,
2022-07-29 00:00:00,27.6,21.4,35,0,,219,8.1,,1013.7,
2022-07-30 00:00:00,27.7,22.2,33,1.7,,228,8.1,,1013.2,
2022-07-31 00:00:00,28.6,23.2,35.3,0,,357,10.1,,1013,
2022-08-01 00:00:00,28.5,22.1,35,0,,311,9.1,,1013.3,
2022-08-02 00:00:00,29,23,36,0,,299,9.6,,1013.2,
2022-08-03 00:00:00,29.3,22.6,37,0,,262,8.8,,1013.7,
2022-08-04 00:00:00,29.1,23.2,36,0,,232,9.3,,1014.1,
2022-08-05 00:00:00,28.8,23.1,35,0,,262,9.5,,1013.7,
2022-08-06 00:00:00,30,23.8,37,0,,265,8.6,,1011.7,
2022-08-07 00:00:00,29.6,24.4,37,0.5,,230,9.4,,1011.1,
2022-08-08 00:00:00,28.4,23,36,1.6,,12,9.4,,1012.4,
2022-08-09 00:00:00,25.5,21.8,31,3.1,,30,9.8,,1014.7,
2022-08-10 00:00:00,26.3,20.4,34,0.5,,15,9.4,,1015,
2022-08-11 00:00:00,26.7,21.1,33,1,,86,8.4,,1013.7,
2022-08-12 00:00:00,25.6,21,33,0.1,,30,8.2,,1012.1,
2022-08-13 00:00:00,23.7,19,29,20.7,,212,7.8,,1011.6,
2022-08-14 00:00:00,24.8,18.2,33,0,,351,10.4,,1009.8,
2022-08-15 00:00:00,25.8,19.8,33,0,,153,8.8,,1009,
2022-08-16 00:00:00,27.1,20.5,34,28.4,,179,9.3,,1009.9,
2022-08-17 00:00:00,28.1,21,36,0,,136,8,,1011.6,
2022-08-18 00:00:00,29.2,23.7,36,0,,146,14.9,,1009,
2022-08-19 00:00:00,24.6,20,30,13.3,,171,12.2,,1010.1,
2022-08-20 00:00:00,24.7,18.4,32,0.5,,326,9.6,,1011.5,
2022-08-21 00:00:00,26.3,20.2,33,0,,329,8.2,,1009.6,
2022-08-22 00:00:00,25.3,18.7,33,0,,60,8.4,,1007.6,
2022-08-23 00:00:00,26.2,19.5,34,0,,13,9.4,,1009.7,
2022-08-24 00:00:00,25.4,19.2,32,0,,354,10.8,,1012.5,
2022-08-25 00:00:00,25.9,19.8,32,0,,284,8.8,,1011.9,
2022-08-26 00:00:00,26.8,21.5,33,0,,188,8.2,,1009.9,
2022-08-27 00:00:00,25.9,20.7,32,11.5,,161,8.6,,1010.7,
2022-08-28 00:00:00,25.3,21,31,1.1,,17,7.7,,1013.7,
2022-08-29 00:00:00,25.1,19.5,32,0.8,,356,7.9,,1016,
2022-08-30 00:00:00,26.4,19.9,34,0,,338,8.4,,1016.2,
2022-08-31 00:00:00,25.8,21.5,31,1.1,,237,8.9,,1013.9,
2022-09-01 00:00:00,23.1,19.6,29,10.6,,22,9.2,,1011,
2022-09-02 00:00:00,23.6,17.8,31,0,,342,10.4,,1012.9,
2022-09-03 00:00:00,23.1,19.7,30,0.9,,122,7.5,,1015.2,
2022-09-04 00:00:00,23,19.6,31,2.5,,319,8.2,,1017.6,
2022-09-05 00:00:00,24.6,17.9,33,0,,23,8,,1020.3,
2022-09-06 00:00:00,25.5,19.3,34,0,,255,8.3,,1018.8,
2022-09-07 00:00:00,25.8,21,32,0.7,,197,8.8,,1016,
2022-09-08 00:00:00,25,20.2,30,19.9,,127,10.3,,1013.7,
2022-09-09 00:00:00,25.6,21,32,2.1,,163,8.1,,1013.4,
2022-09-10 00:00:00,24.5,19,31,0.1,,179,8.8,,1014.2,
2022-09-11 00:00:00,23.6,18,30,0,,8,9.8,,1013.5,
2022-09-12 00:00:00,23.1,16.4,31,0,,348,8.4,,1014.5,
2022-09-13 00:00:00,23.2,17,31,0,,348,7.2,,1014.6,
2022-09-14 00:00:00,24,17.5,31,0,,145,9.5,,1014.6,
2022-09-15 00:00:00,24.2,20,29,28.3,,156,12.4,,1011.8,
2022-09-16 00:00:00,24.9,20.4,29,29.9,,185,13.8,,1008.1,
2022-09-17 00:00:00,22.3,14.6,28,0.3,,244,19.5,,1004.6,
2022-09-18 00:00:00,17.9,10.6,26,0,,20,9.9,,1014.2,
2022-09-19 00:00:00,19.2,12,27,1.3,,107,8.7,,1013.3,
2022-09-20 00:00:00,20.5,15,27,0.5,,3,8.1,,1013.4,
2022-09-21 00:00:00,19.2,13.6,27,0,,19,9.1,,1016.2,
2022-09-22 00:00:00,17.8,13.4,24,0.7,,351,9.3,,1017.7,
2022-09-23 00:00:00,17.2,10.6,25,0,,16,10,,1018.7,
2022-09-24 00:00:00,18.7,13,25,0,,126,13.4,,1017.7,
2022-09-25 00:00:00,19.2,16.9,24,21.4,,152,14.4,,1012.2,
2022-09-26 00:00:00,18.2,15,23,5.1,,120,6.9,,1008.5,
2022-09-27 00:00:00,19.8,16.3,24,0.7,,211,14.7,,1004.2,
2022-09-28 00:00:00,19.5,15.2,24,1.9,,161,10.8,,1003.7,
2022-09-29 00:00:00,20.4,16.3,25,57.9,,193,13.5,,1003.7,
2022-09-30 00:00:00,19,13,25,55.9,,143,14,,1008.8,
2022-10-01 00:00:00,18.6,15.2,23,7.5,,229,9.9,,1017.4,
2022-10-02 00:00:00,18.2,12,26,0,,49,6,,1021.5,
2022-10-03 00:00:00,20,14,27,0,,45,7.3,,1017.3,
2022-10-04 00:00:00,19.7,14,26,0,,342,7,,1020.7,
2022-10-05 00:00:00,19.5,13,27,0,,84,6.3,,1025.5,
2022-10-06 00:00:00,19.4,14.8,28,0,,22,6.5,,1026.3,
2022-10-07 00:00:00,19.2,14.2,28,0,,344,6.8,,1023.3,
2022-10-08 00:00:00,19.3,14.2,26,0,,109,6.3,,1019.9,
2022-10-09 00:00:00,18.9,15.4,25,0,,41,6.2,,1019.1,
2022-10-10 00:00:00,18.5,14.2,25,3,,17,6.6,,1018.4,
2022-10-11 00:00:00,18.8,14.4,26,0.3,,19,6.5,,1018.9,
2022-10-12 00:00:00,18.4,13.9,25,0.4,,5,6.3,,1020,
2022-10-13 00:00:00,17.7,15.7,21,5.9,,5,7.8,,1018,
2022-10-14 00:00:00,17.4,12,25,0,,7,8.2,,1015.9,
2022-10-15 00:00:00,17,10,25,0,,11,6.3,,1016.8,
2022-10-16 00:00:00,18,12.8,25,0,,352,5.9,,1022.2,
2022-10-17 00:00:00,18.7,12.7,27,0,,16,5.3,,1027.4,
2022-10-18 00:00:00,18.5,11,28,0,,345,6.5,,1026.2,
2022-10-19 00:00:00,18.9,13,27,0,,39,5.3,,1020.4,
2022-10-20 00:00:00,18.4,12,26,0,,17,6.9,,1020.4,
2022-10-21 00:00:00,17.6,12,25,0,,98,8.5,,1021.7,
2022-10-22 00:00:00,20.5,16,25,0,,149,12.7,,1022.6,
2022-10-23 00:00:00,20.5,17,26,0,,153,9.4,,1023.7,
2022-10-24 00:00:00,18.5,12,26,0,,145,8.1,,1022.6,
2022-10-25 00:00:00,19,13,26,0,,124,6.9,,1021,
2022-10-26 00:00:00,17.8,13.7,25.1,0,,38,5.1,,1022.6,
2022-10-27 00:00:00,18.1,10,25.3,0,,9,5.2,,1025.6,
2022-10-28 00:00:00,18.5,13.2,27,0,,36,6.7,,1025.7,
2022-10-29 00:00:00,18.1,12,27,0,,3,6.2,,1024.7,
2022-10-30 00:00:00,16.7,10,27,0,,14,6.1,,1022.5,
2022-10-31 00:00:00,16.6,9,27,0,,13,5.6,,1022.4,
